1637A,1637,Sorting Parts,800,20787
1635F,1635,Closest Pair ,2800,700
1635E,1635,Cars ,2200,1773
1635D,1635,Infinite Set,1800,4844
1635C,1635,Differential Sorting,1200,13757
1635B,1635,Avoid Local Maximums,800,16782
1635A,1635,Min Or Sum,800,19153
1634F,1634,Fibonacci Additions,2700,1141
1634E,1634,Fair Share,2400,1296
1634D,1634,Finding Zero,2000,3686
1634C,1634,OKEA,1000,16349
1634B,1634,Fortune Telling,1400,13477
1634A,1634,Reverse and Concatenate,800,22072
1633F,1633,Perfect Matching,2800,234
1633E,1633,Spanning Tree Queries,2400,1211
1633D,1633,Make Them Equal,1600,9959
1633C,1633,Kill the Monster,1100,17123
1633B,1633,Minority,800,24298
1633A,1633,Div. 7,800,26927
1632E2,1632,Distance Tree (hard version),2700,711
1632E1,1632,Distance Tree (easy version),2400,882
1632D,1632,New Year Concert,2000,3682
1632C,1632,Strange Test,1600,10064
1632B,1632,Roof Construction,1000,17705
1632A,1632,ABC,800,25142
1631B,1631,Fun with Even Subarrays,1100,17096
1631A,1631,Min Max Swap,800,25388
1630F,1630,Making It Bipartite,3400,219
1630E,1630,Expected Components,2900,301
1630D,1630,Flipping Range,2400,1191
1630C,1630,Paint the Middle,2200,2394
1630B,1630,Range and Partition,1800,4610
1630A,1630,And Matching,1500,11870
1629B,1629,GCD Arrays,800,21053
1629A,1629,Download More RAM,800,25275
1628F,1628,Spaceship Crisis Management,3500,62
1628E,1628,Groceries in Meteor Town,3100,478
1628D2,1628,Game on Sum (Hard Version),2400,1476
1628D1,1628,Game on Sum (Easy Version),2100,2333
1628C,1628,Grid Xor,2300,2644
1628B,1628,Peculiar Movie Preferences,1700,9403
1628A,1628,Meximum Array,1400,12969
1627F,1627,Not Splitting,2700,461
1627E,1627,Not Escaping,2200,1791
1627D,1627,Not Adding,1900,6381
1627C,1627,Not Assigning,1400,11456
1627B,1627,Not Sitting,1300,14192
1627A,1627,Not Shading,800,22151
1626F,1626,A Random Code Problem,2800,454
1626E,1626,Black and White Tree,2400,1136
1626D,1626,Martial Arts Tournament,2100,3192
1626C,1626,Monsters And Spells,1700,9034
1626B,1626,Minor Reduction,1100,19268
1626A,1626,Equidistant Letters,800,25304
1625E2,1625,Cats on the Upgrade (hard version),2800,423
1625E1,1625,Cats on the Upgrade (easy version),2500,776
1625D,1625,Binary Spiders,2300,1679
1625C,1625,Road Optimization,1700,7604
1625B,1625,Elementary Particles,1100,14456
1625A,1625,Ancient Civilization,800,15807
1624G,1624,MinOr Tree,1900,4291
1624F,1624,Interacdive Problem,2000,2622
1624E,1624,Masha-forgetful,2000,3232
1624D,1624,Palindromes Coloring,1400,12893
1624C,1624,Division by Two and Permutation,1100,20257
1624B,1624,Make AP,900,27493
1624A,1624,Plus One on the Subset,800,39159
1623E,1623,Middle Duplication,2500,908
1623D,1623,Robot Cleaner Revisit,2300,1208
1623C,1623,Balanced Stone Heaps,1600,8975
1623B,1623,Game on Ranges,1100,12826
1623A,1623,Robot Cleaner,800,18671
1622F,1622,Quadratic Set,2900,409
1622E,1622,Math Test,2200,1421
1622D,1622,Shuffle,2000,3144
1622C,1622,Set or Decrease,1600,9509
1622B,1622,Berland Music,1000,17807
1622A,1622,Construct a Rectangle,800,25770
1621I,1621,Two Sequences,3500,76
1621H,1621,Trains and Airplanes,3500,90
1621G,1621,Weighted Increasing Subsequences,3200,424
1621F,1621,Strange Instructions,2700,452
1621E,1621,New School,2300,1537
1621D,1621,The Winter Hike,2100,3512
1621C,1621,Hidden Permutations,1700,5916
1621B,1621,Integers Shop,1500,11240
1621A,1621,Stable Arrangement of Rooks,800,22076
1620G,1620,Subsequences Galore,2400,695
1620F,1620,Bipartite Array,2800,374
1620E,1620,Replace the Numbers,1900,6155
1620D,1620,Exact Change,2000,3287
1620C,1620,BA-String,1800,5333
1620B,1620,Triangles on a Rectangle,1000,16359
1620A,1620,Equal or Not Equal,800,19216
1619H,1619,Permutation and Queries,2400,784
1619G,1619,Unusual Minesweeper,2000,1784
1619F,1619,Let's Play the Hat?,2000,1686
1619E,1619,MEX and Increments,1700,6998
1619D,1619,New Year's Problem,1800,5741
1619C,1619,Wrong Addition,1200,16789
1619B,1619,Squares and Cubes,800,25841
1619A,1619,Square String?,800,34553
1618G,1618,Trader Problem,2200,1071
1618F,1618,Reverse,2000,3356
1618E,1618,Singers' Tour,1700,5866
1618D,1618,Array and Operations,1300,14573
1618C,1618,Paint the Array,1100,17440
1618B,1618,Missing Bigram,800,20066
1618A,1618,Polycarp and Sums of Subsequences,800,27288
1617E,1617,Christmas Chocolates,2700,664
1617D2,1617,Too Many Impostors (hard version),2400,1409
1617D1,1617,Too Many Impostors (easy version),1800,3865
1617C,1617,Paprika and Permutation,1300,11957
1617B,1617,GCD Problem,900,17974
1617A,1617,Forbidden Subsequence,800,15073
1616H,1616,Keep XOR Low,3000,458
1616G,1616,Just Add an Edge,3500,160
1616F,1616,Tricolor Triangles,2900,463
1616E,1616,Lexicographically Small Enough,2200,2092
1616D,1616,Keep the Average High,2000,3887
1616C,1616,Representative Edges,1500,10209
1616B,1616,Mirror in the String,1100,16498
1616A,1616,Integer Diversity,800,20495
1615H,1615,Reindeer Games,3000,191
1615G,1615,Maximum Adjacent Pairs,3300,121
1615F,1615,LEGOndary Grandmaster,2800,463
1615E,1615,Purple Crayon,2400,1169
1615D,1615,X(or)-mas Tree,2200,1571
1615C,1615,Menorah,1600,6812
1615B,1615,And It's Non-Zero,1300,12493
1615A,1615,Closing The Gap,800,19069
1614E,1614,Divan and a Cottage,2600,658
1614D2,1614,Divan and Kostomuksha (hard version),2300,1720
1614D1,1614,Divan and Kostomuksha (easy version),2100,2928
1614C,1614,Divan and bitwise operations,1500,8300
1614B,1614,Divan and a New Project ,1000,15540
1614A,1614,Divan and a Store,800,21176
1613F,1613,Tree Coloring,2600,494
1613E,1613,Crazy Robot,2000,4153
1613D,1613,MEX Sequences,1900,3613
1613C,1613,Poisoned Dagger,1200,16303
1613B,1613,Absent Remainder,1000,17871
1613A,1613,Long Comparison,900,20428
1612G,1612,Max Sum Array,2500,634
1612F,1612,Armor and Weapons,2800,439
1612E,1612,Messages,2000,1958
1612D,1612,X-Magic Pair,1600,7025
1612C,1612,Chat Ban,1300,12001
1612B,1612,Special Permutation,900,14900
1612A,1612,Distance,800,16246
1611G,1611,Robot and Candies,2500,506
1611F,1611,ATM and Students,1800,4854
1611E2,1611,Escape The Maze (hard version),1900,2881
1611E1,1611,Escape The Maze (easy version),1700,5408
1611D,1611,Weights Assignment For Tree Edges,1500,7903
1611C,1611,Polycarp Recovers the Permutation,1000,15653
1611B,1611,Team Composition: Programmers and Mathematicians,800,22767
1611A,1611,Make Even,800,26232
1610I,1610,Mashtali vs AtCoder,3100,205
1610H,1610,Squid Game,3100,204
1610G,1610,AmShZ Wins a Bet,3300,150
1610F,1610,Mashtali: a Space Oddysey,3000,354
1610E,1610,AmShZ and G.O.A.T.,2300,1370
1610D,1610,Not Quite Lee,2000,2230
1610C,1610,Keshi Is Throwing a Party,1600,7963
1610B,1610,Kalindrome Array,1100,12585
1610A,1610,Anti Light's Cell Guessing,900,14301
1609H,1609,Pushing Robots,3500,72
1609G,1609,A Stroll Around the Matrix,3000,294
1609F,1609,Interesting Sections,2800,542
1609E,1609,William The Oblivious ,2400,1518
1609D,1609,Social Network,1600,5562
1609C,1609,Complex Market Analysis,1400,8159
1609B,1609,William the Vigilant,1100,10526
1609A,1609,Divide and Multiply,900,14122
1608G,1608,Alphabetic Tree,3500,99
1608F,1608,MEX counting,3200,225
1608E,1608,The Cells on the Paper,2800,358
1608D,1608,Dominoes,2400,1130
1608C,1608,Game Master,1700,5187
1608B,1608,Build the Permutation,1200,9913
1608A,1608,Find Array,800,16820
1607H,1607,Banquet Preparations 2,2200,1023
1607G,1607,Banquet Preparations 1,2200,1316
1607F,1607,Robot on the Board 2,2300,1647
1607E,1607,Robot on the Board 1,1600,7771
1607D,1607,Blue-Red Permutation,1300,13812
1607C,1607,Minimum Extraction,1000,20310
1607B,1607,Odd Grasshopper,900,20923
1607A,1607,Linear Keyboard,800,30353
1606F,1606,Tree Queries,2800,352
1606E,1606,Arena,2100,2644
1606D,1606,Red-Blue Matrix,2400,1199
1606C,1606,Banknotes,1400,11404
1606B,1606,Update Files,1100,15882
1606A,1606,AB Balance,900,18625
1605F,1605,PalindORme,2900,163
1605E,1605,Array Equalizer,2400,849
1605D,1605,Treelabeling,2100,2413
1605C,1605,Dominant Character,1400,12963
1605B,1605,Reverse Sort,1000,15274
1605A,1605,A.M. Deviation,800,18741
1604B,1604,XOR Specia-LIS-t,1100,13945
1604A,1604,Era,800,18952
1603F,1603,"October 18, 2017",2700,135
1603E,1603,A Perfect Problem,3200,176
1603D,1603,Artistic Partition,3000,394
1603C,1603,Extreme Extension,2300,1635
1603B,1603,Moderate Modular Mode,1600,10784
1603A,1603,Di-visible Confusion,1300,13728
1602B,1602,Divine Array,1100,12302
1602A,1602,Two Subsequences,800,17203
1601F,1601,Two Sorts,3400,127
1601E,1601,Phys Ed Online,2900,343
1601D,1601,Difficult Mountain,2700,939
1601C,1601,Optimal Insertion,2300,1559
1601B,1601,Frog Traveler,1900,4021
1601A,1601,Array Elimination,1300,10520
1600J,1600,Robot Factory,1400,3122
1600F,1600,Party Organization,2300,330
1600E,1600,Array Game,1900,1513
1599J,1599,Bob's Beautiful Array,2600,235
1599I,1599,Desert,2700,86
1599H,1599,Hidden Fortress,2100,840
1599G,1599,Shortest path,2700,306
1599F,1599,Mars,2700,233
1599E,1599,Two Arrays,3200,40
1599D,1599,Bubble Popping,3200,17
1599C,1599,Bubble Strike,2000,1239
1599B,1599,Restaurant Game,3100,114
1599A,1599,Weights,2600,458
1598G,1598,The Sum of Good Numbers,3200,190
1598F,1598,RBS,2400,1039
1598E,1598,Staircases,2100,1908
1598D,1598,Training Session,1700,7060
1598C,1598,Delete Two Elements,1200,15523
1598B,1598,Groups,1000,13880
1598A,1598,Computer Game,800,19522
1594F,1594,Ideal Farm,2400,1049
1594E2,1594,Rubik's Cube Coloring (hard version),2300,1274
1594E1,1594,Rubik's Cube Coloring (easy version),1300,9597
1594D,1594,The Number of Imposters,1700,5725
1594C,1594,Make Them Equal,1200,14266
1594B,1594,Special Numbers,1100,15587
1594A,1594,Consecutive Sum Riddle,800,20796
1593G,1593,Changing Brackets,2200,1374
1593F,1593,Red-Black Number,2100,1936
1593E,1593,Gardener and Tree,1600,8855
1593D2,1593,Half of Same,1900,4022
1593D1,1593,All are Same,1100,16295
1593C,1593,Save More Mice,1000,19519
1593B,1593,Make it Divisible by 25,900,20342
1593A,1593,Elections,800,29441
1592F2,1592,Alice and Recoloring 2,2800,361
1592F1,1592,Alice and Recoloring 1,2600,537
1592E,1592,Bored Bakry,2400,1323
1592D,1592,Hemose in ICPC ?,2300,1895
1592C,1592,Bakry and Partitioning,1700,6095
1592B,1592,Hemose Shopping,1200,13362
1592A,1592,Gamer Hemose,800,18496
1588F,1588,Jumping Through the Array,3500,156
1586I,1586,Omkar and Mosaic,3500,88
1585G,1585,Poachers,2500,92
1585F,1585,Non-equal Neighbours,2400,798
1585E,1585,Frequency Queries,2400,851
1585D,1585,Yet Another Sorting Problem,1900,3123
1585C,1585,Minimize Distance,1300,9685
1585B,1585,Array Eversion,900,13257
1585A,1585,Life of a Flower,800,16105
1584G,1584,Eligible Segments,3200,156
1584F,1584,Strange LCS,2600,670
1584E,1584,Game with Stones,2300,1067
1584D,1584,Guess the Permutation,2000,3059
1584C,1584,Two Arrays,900,13581
1584B,1584,Coloring Rectangles,1000,11406
1584A,1584,Mathematical Addition,800,13522
1583H,1583,Omkar and Tours,3300,206
1583G,1583,Omkar and Time Travel,3000,291
1583F,1583,Defender of Childhood Dreams,2500,975
1583E,1583,Moment of Bloom,2200,1902
1583D,1583,Omkar and the Meaning of Life,1800,4603
1583C,1583,Omkar and Determination,1700,6032
1583B,1583,Omkar and Heavenly Tree,1200,10443
1583A,1583,Windblume Ode,800,12712
1582G,1582,Kuzya and Homework,2600,438
1582F2,1582,Korney Korneevich and XOR (hard version),2400,1279
1582F1,1582,Korney Korneevich and XOR (easy version),1800,3908
1582E,1582,Pchelyonok and Segments,2000,2967
1582D,1582,"Vupsen, Pupsen and 0",1600,8291
1582C,1582,Grandma Capa Knits a Scarf,1200,11761
1582B,1582,Luntik and Subsequences,900,15623
1582A,1582,Luntik and Concerts,800,16546
1581B,1581,Diameter of Graph,1200,9469
1581A,1581,CQXYM Count Permutations,800,12102
1580F,1580,Problems for Codeforces,3300,89
1580E,1580,Railway Construction,3400,45
1580D,1580,Subsequence,2900,514
1580C,1580,Train Maintenance,2200,1325
1580B,1580,Mathematics Curriculum,2600,694
1580A,1580,Portal,1700,3079
1579G,1579,Minimal Coverage,2200,1656
1579F,1579,Array Stabilization (AND version),1700,3762
1579E2,1579,Array Optimization by Deque,1700,5257
1579E1,1579,Permutation Minimization by Deque,1000,17868
1579D,1579,Productive Meeting,1400,12254
1579C,1579,Ticks,1500,8820
1579B,1579,Shifting Sort,1100,16109
1579A,1579,Casimir's String Solitaire,800,31930
1578M,1578,The Mind,2700,385
1578L,1578,Labyrinth,2400,829
1578K,1578,Kingdom of Islands,2800,283
1578J,1578,Just Kingdom,3100,100
1578I,1578,Interactive Rays,3300,44
1578H,1578,Higher Order Functions,1700,1717
1578G,1578,Game of Chance,3500,20
1578F,1578,Framing Pictures,2900,138
1578E,1578,Easy Scheduling,1200,3146
1578D,1578,Dragon Curve,3200,35
1578C,1578,Cactus Lady and her Cing,3500,7
1578B,1578,Building Forest Trails,2800,253
1578A,1578,Anti-Tetris,2800,286
1576A,1576,Communication Routing Challenge,0,0
1575M,1575,Managing Telephone Poles,2400,173
1575L,1575,Longest Array Deconstruction,2100,851
1575K,1575,Knitting Batik,2200,489
1575J,1575,Jeopardy of Dropped Balls,1500,2841
1575I,1575,Illusions of the Desert,2300,626
1575H,1575,Holiday Wall Ornaments,2200,445
1575G,1575,GCD Festival,2200,473
1575F,1575,Finding Expected Value,2900,72
1575E,1575,Eye-Pleasing City Park Tour,2600,196
1575D,1575,Divisible by Twenty-Five,1800,1816
1575C,1575,Cyclic Sum,3000,111
1575B,1575,Building an Amusement Park,2300,357
1575A,1575,Another Sorting Problem,1100,3226
1574F,1574,Occurrences,2700,473
1574E,1574,Coloring,2500,745
1574D,1574,The Strongest Build,2000,3802
1574C,1574,Slay the Dragon,1300,13752
1574B,1574,Combinatorics Homework,1100,15322
1574A,1574,Regular Bracket Sequences,800,19798
1573B,1573,Swaps,1400,11914
1573A,1573,Countdown,800,19648
1572F,1572,Stations,3400,155
1572E,1572,Polygon,3000,181
1572D,1572,Bridge Club,2800,266
1572C,1572,Paint,2700,1009
1572B,1572,Xor of 3,2500,1371
1572A,1572,Book,1800,6851
1571J,1571,Two Railroads,3000,16
1571I,1571,Physical Examination,3200,43
1571H,1571,Laser Beams,2900,30
1571G,1571,A Battle Against a Dragon,2500,55
1571F,1571,Kotlinforces,2000,141
1571E,1571,Fix the String,1700,242
1571D,1571,Sweepstake,1800,250
1571C,1571,Rhyme,1800,301
1571B,1571,Epic Novel,1300,536
1571A,1571,Sequence of Comparisons,800,942
1569F,1569,Palindromic Hamiltonian Path,3000,169
1569E,1569,Playoff Restoration,2600,671
1569D,1569,Inconvenient Pairs,1900,3747
1569C,1569,Jury Meeting,1500,9745
1569B,1569,Chess Tournament,1000,16924
1569A,1569,Balanced Substring,800,23169
1567F,1567,One-Four Overload,2700,598
1567E,1567,Non-Decreasing Dilemma,2200,2907
1567D,1567,Expression Evaluation Error,2000,3991
1567C,1567,Carrying Conundrum,1600,10396
1567B,1567,MEXor Mixup,1000,18380
1567A,1567,Domino Disaster,800,26154
1566H,1566,Xor-quiz,3200,78
1566G,1566,Four Vertices,3100,245
1566F,1566,Points Movement,2600,781
1566E,1566,Buds Re-hanging,2000,3535
1566D2,1566,Seating Arrangements (hard version) ,1600,6960
1566D1,1566,Seating Arrangements (easy version) ,1100,12634
1566C,1566,MAX-MEX Cut,1000,15157
1566B,1566,MIN-MEX Cut,800,17202
1566A,1566,Median Maximization,800,19310
1562F,1562,Tubular Bells,2900,239
1562E,1562,Rescue Niwen!,2500,1147
1562D2,1562,Two Hundred Twenty One (hard version),2200,1885
1562D1,1562,Two Hundred Twenty One (easy version),1700,5525
1562C,1562,Rings,1500,11230
1562B,1562,Scenes From a Memory,1000,17306
1562A,1562,The Miracle and the Sleeper,800,23356
1561D1,1561,Up the Strip (simplified version),1700,4661
1561C,1561,Deep Down Below,1300,11470
1561A,1561,Simply Strange Sort,800,15758
1560F2,1560,Nearest Beautiful Number (hard version),2100,3498
1560F1,1560,Nearest Beautiful Number (easy version),1900,4948
1560E,1560,Polycarp and String Transformation,1800,6527
1560D,1560,Make a Power of Two,1300,15072
1560C,1560,Infinity Table,800,23680
1560B,1560,Who's Opposite?,800,29784
1560A,1560,Dislike of Threes,800,40495
1559E,1559,Mocha and Stars,2200,1930
1559D2,1559,Mocha and Diana (Hard Version),2500,2061
1559D1,1559,Mocha and Diana (Easy Version),1400,11220
1559C,1559,Mocha and Hiking,1200,16497
1559B,1559,Mocha and Red and Blue,900,19623
1559A,1559,Mocha and Math,900,22234
1558F,1558,Strange Sort,3300,167
1558E,1558,Down Below,3000,303
1558D,1558,Top-Notch Insertions,2600,811
1558C,1558,Bottom-Tier Reversals,2000,2701
1558B,1558,Up the Strip,1900,3997
1558A,1558,Charmed by the Game,1300,10114
1557E,1557,Assiut Chess,2800,601
1557D,1557,Ezzat and Grid,2200,2196
1557C,1557,Moamen and XOR,1700,7176
1557B,1557,Moamen and k-subarrays,1100,19784
1557A,1557,Ezzat and Two Subsequences,800,24572
1556H,1556,DIY Tree,3300,171
1556G,1556,Gates to Another World,3300,190
1556F,1556,Sports Betting,2500,975
1556E,1556,Equilibrium,2200,2269
1556D,1556,Take a Guess,1800,5189
1556C,1556,Compressed Bracket Sequence,1800,5084
1556B,1556,Take Your Places!,1300,11309
1556A,1556,A Variety of Operations,800,17224
1555F,1555,Good Graph,2700,664
1555E,1555,Boring Segments,2100,3194
1555D,1555,Say No to Palindromes,1600,9595
1555C,1555,Coin Rows,1300,16894
1555B,1555,Two Tables,1300,13558
1555A,1555,PizzaForces,900,23236
1554E,1554,You,2600,996
1554D,1554,Diane,1800,7539
1554C,1554,Mikasa,1800,7162
1554B,1554,Cobb,1700,10764
1554A,1554,Cherry,800,24570
1553I,1553,Stairs,3400,137
1553H,1553,XOR and Distance,2900,496
1553G,1553,Common Divisor Graph,2700,796
1553F,1553,Pairwise Modulo,2300,1807
1553E,1553,Permutation Shift,2100,2874
1553D,1553,Backspace,1500,11091
1553C,1553,Penalty,1200,14732
1553B,1553,Reverse String,1300,11993
1553A,1553,Digits Sum,800,25119
1552I,1552,Organizing a Music Festival,3400,105
1552H,1552,Guess the Perimeter,3300,207
1552G,1552,A Serious Referee,3000,374
1552F,1552,Telepanting,2200,2368
1552E,1552,Colors and Intervals,2300,1584
1552D,1552,Array Differentiation,1800,5646
1552C,1552,Maximize the Intersections,1800,5254
1552B,1552,Running for Gold,1500,12869
1552A,1552,Subsequence Permutation,800,21441
1551F,1551,Equidistant Vertices,2200,1406
1551E,1551,Fixed Points,2000,3019
1551D2,1551,Domino (hard version),2100,2301
1551D1,1551,Domino (easy version),1700,5900
1551C,1551,Interesting Story,1500,10857
1551B2,1551,Wonderful Coloring - 2,1400,12920
1551B1,1551,Wonderful Coloring - 1,800,25645
1551A,1551,Polycarp and Coins,800,36942
1550F,1550,Jumping Around,2700,460
1550E,1550,Stringforces,2500,1164
1550D,1550,Excellent Arrays,2300,1562
1550C,1550,Manhattan Subarrays,1700,8625
1550B,1550,Maximum Cost Deletion,1000,21786
1550A,1550,Find The Array,800,24580
1549B,1549,Gregor and the Pawn Game,800,20777
1549A,1549,Gregor and Cryptography,800,26305
1548E,1548,Gregor and the Two Painters,3400,141
1548D2,1548,Gregor and the Odd Cows (Hard),3300,201
1548D1,1548,Gregor and the Odd Cows (Easy),2300,1281
1548C,1548,The Three Little Pigs,2500,1491
1548B,1548,Integers Have Friends,1800,7573
